DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2015,1189.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2016,1135.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2017,1133.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2018,1164.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2019,1302.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CH,2020,1337.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2012,407.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2013,348.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2014,388.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2015,320.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2016,274.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2017,307.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2018,321.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2019,346.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CY,2020,325.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2012,1132.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2013,1294.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2014,1329.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2015,1118.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2016,1042.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2017,1136.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2018,1627.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2019,1491.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,CZ,2020,1409.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2012,12527.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2013,12001.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2014,11610.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2015,11561.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2016,11714.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2017,12241.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2018,13248.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2019,14664.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DE,2020,16246.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2012,717.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2013,722.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2014,599.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2015,643.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2016,724.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2017,615.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2018,693.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2019,616.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,DK,2020,474.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2012,118.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2013,113.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2014,102.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2015,73.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2016,74.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2017,84.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2018,86.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2019,107.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EE,2020,108.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2012,431.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2013,528.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2014,490.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2015,417.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2016,399.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2017,367.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2018,417.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2019,384.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,EL,2020,439.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2012,5886.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2013,4740.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2014,5223.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2015,5628.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2016,4979.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2017,5154.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2018,5261.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2019,5304.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,ES,2020,5071.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2012,868.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2013,809.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2014,813.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2015,859.0,b
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2016,678.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2017,732.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2018,687.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2019,744.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FI,2020,760.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2012,27646.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2013,26931.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2014,25820.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2015,24651.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2016,24242.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2017,23528.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2018,24441.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2019,25779.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,FR,2020,25792.0,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2012,1045.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2013,979.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2014,1046.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2015,887.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2016,1042.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2017,1033.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2018,997.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2019,1085.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HR,2020,1223.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2012,849.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2013,772.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2014,948.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2015,1164.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2016,777.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2017,917.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2018,917.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2019,1102.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,HU,2020,1324.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2012,1298.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2013,1208.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2014,1429.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2015,1498.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2016,1460.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2017,1481.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2018,1868.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2019,2193.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IE,2020,2490.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2012,93.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2013,59.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2014,66.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2015,81.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2016,122.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2017,137.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2018,141.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2019,132.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IS,2020,127.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2012,11119.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2013,9234.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2014,8244.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2015,8326.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2016,7272.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2017,7084.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2018,7551.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2019,8432.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,IT,2020,7883.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2012,83.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2013,88.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2014,123.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2015,118.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2016,142.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2017,179.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2018,226.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2019,237.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LT,2020,315.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2012,342.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2013,243.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2014,286.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2015,271.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2016,281.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2017,298.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2018,342.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2019,358.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LU,2020,341.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2012,271.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2013,277.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2014,261.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2015,238.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2016,224.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2017,294.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2018,326.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2019,314.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,LV,2020,347.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2012,32.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2013,25.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2014,27.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2015,35.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2016,26.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2017,29.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2018,56.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2019,57.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,MT,2020,57.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2012,3627.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2013,3699.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2014,3418.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2015,3292.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2016,2960.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2017,2752.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2018,3456.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2019,3635.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NL,2020,3928.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2012,2307.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2013,2483.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2014,2594.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2015,2629.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2016,2795.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2017,2798.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2018,2916.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2019,2984.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,NO,2020,2927.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2012,3129.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2013,2918.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2014,2944.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2015,3041.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2016,2558.9,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2017,2613.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2018,2945.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2019,2874.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PL,2020,2549.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2012,771.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2013,828.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2014,850.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2015,855.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2016,782.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2017,863.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2018,944.4,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2019,971.8,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,PT,2020,1063.1,p
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2012,1497.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2013,1680.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2014,1882.0,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2015,2473.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2016,2062.6,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2017,1643.7,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2018,1937.3,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2019,2365.5,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,RO,2020,2438.1,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,SE,2012,2240.2,
ESTAT:GOV_10A_EXP(1.0),14/11/22 23:00:00,A,MIO_EUR,S13,GF06,TE,SE,2013,2481.3,
